Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.003,0.048,1.002,-0.244,2083054
0.003,0.048,1.002,-0.183,2083058
-0.0,0.049,1.004,-0.061,2083062
-0.0,0.049,1.004,-0.122,2083066
-0.003,0.049,1.004,-0.183,2083070
-0.003,0.049,1.004,-0.183,2083073
-0.003,0.049,1.004,-0.244,2083077
-0.004,0.047,1.0,-0.061,2083081
-0.004,0.047,1.0,-0.122,2083085
-0.005,0.05,1.0,-0.183,2083089
-0.005,0.05,1.0,-0.183,2083093
-0.005,0.05,1.0,-0.183,2083097
-0.008,0.052,1.0,-0.183,2083101
-0.008,0.052,1.0,-0.183,2083105
-0.009,0.054,0.997,-0.122,2083109
-0.009,0.054,0.997,-0.122,2083113
-0.009,0.054,0.997,0.0,2083117
-0.01,0.058,0.996,-0.061,2083121
-0.01,0.058,0.996,-0.244,2083125
-0.013,0.061,0.996,-0.183,2083129
-0.013,0.061,0.996,-0.183,2083133
-0.013,0.061,0.996,-0.122,2083137
-0.013,0.063,0.992,-0.122,2083141
-0.013,0.063,0.992,-0.183,2083145
-0.013,0.063,0.995,-0.305,2083149
-0.013,0.063,0.995,-0.305,2083153
-0.013,0.063,0.995,-0.244,2083157
-0.012,0.067,0.994,-0.122,2083161
-0.012,0.067,0.994,-0.183,2083165
-0.012,0.066,0.993,-0.183,2083169
-0.012,0.066,0.993,-0.183,2083173
-0.012,0.066,0.993,-0.122,2083177
-0.012,0.064,0.994,-0.183,2083181
-0.012,0.064,0.994,-0.183,2083185
-0.009,0.064,0.994,-0.244,2083189
-0.009,0.064,0.994,-0.244,2083193
-0.009,0.064,0.994,-0.122,2083197
-0.008,0.062,0.998,-0.061,2083201
-0.008,0.062,0.998,-0.122,2083204
-0.006,0.061,0.998,-0.244,2083208
-0.006,0.061,0.998,-0.244,2083212
-0.006,0.061,0.998,-0.183,2083216
-0.005,0.055,0.996,-0.305,2083220
-0.005,0.055,0.996,-0.488,2083224
-0.004,0.053,0.997,-0.183,2083228
-0.004,0.053,0.997,-0.183,2083232
-0.004,0.053,0.997,-0.305,2083236
-0.003,0.05,1.0,-0.244,2083240
-0.003,0.05,1.0,-0.305,2083244
-0.002,0.048,1.003,-0.183,2083248
-0.002,0.048,1.003,-0.183,2083252
-0.002,0.048,1.003,-0.183,2083256
-0.001,0.047,1.004,-0.244,2083260
-0.001,0.047,1.004,-0.183,2083264
0.001,0.046,1.004,-0.183,2083268
0.001,0.046,1.004,-0.183,2083272
0.001,0.046,1.004,-0.122,2083276
